3.655195312500000000e+02,-2.261619806289672852e+00
3.681210937500000000e+02,-2.261128187179565430e+00
3.707226562500000000e+02,-2.260507106781005859e+00
3.733242187500000000e+02,-2.259629726409912109e+00
3.759257812500000000e+02,-2.258664369583129883e+00
3.785273437500000000e+02,-2.257472276687622070e+00
3.811289062500000000e+02,-2.256011962890625000e+00
3.837304687500000000e+02,-2.254121065139770508e+00
3.863320312500000000e+02,-2.251962423324584961e+00
3.889335937500000000e+02,-2.249361753463745117e+00
3.915351562500000000e+02,-2.246124029159545898e+00
3.941367187500000000e+02,-2.242406845092773438e+00
3.967382812500000000e+02,-2.237995147705078125e+00
3.993398437500000000e+02,-2.232787370681762695e+00
4.019414062500000000e+02,-2.226538181304931641e+00
4.045429687500000000e+02,-2.219385862350463867e+00
4.071445312500000000e+02,-2.211060523986816406e+00
4.097460937500000000e+02,-2.201417684555053711e+00
4.123476562500000000e+02,-2.190301656723022461e+00
4.149492187500000000e+02,-2.177402496337890625e+00
4.175507812500000000e+02,-2.162827730178833008e+00
4.201523437500000000e+02,-2.146250009536743164e+00
4.227539062500000000e+02,-2.127479791641235352e+00
4.253554687500000000e+02,-2.106322526931762695e+00
4.279570312500000000e+02,-2.082424402236938477e+00
4.305585937500000000e+02,-2.055891275405883789e+00
4.331601562500000000e+02,-2.026368618011474609e+00
4.357617187500000000e+02,-1.993662357330322266e+00
4.383632812500000000e+02,-1.957585334777832031e+00
4.409648437500000000e+02,-1.917960166931152344e+00
4.435664062500000000e+02,-1.874454259872436523e+00
4.461679687500000000e+02,-1.827247977256774902e+00
4.487695312500000000e+02,-1.776044845581054688e+00
4.513710937500000000e+02,-1.720738649368286133e+00
4.539726562500000000e+02,-1.661248922348022461e+00
4.565742187500000000e+02,-1.597523212432861328e+00
4.591757812500000000e+02,-1.529361009597778320e+00
4.617773437500000000e+02,-1.457127332687377930e+00
4.643789062500000000e+02,-1.380687832832336426e+00
4.669804687500000000e+02,-1.300125598907470703e+00
4.695820312500000000e+02,-1.215561032295227051e+00
4.721835937500000000e+02,-1.127152085304260254e+00
4.747851562500000000e+02,-1.035094141960144043e+00
4.773867187500000000e+02,-9.396190047264099121e-01
4.799882812500000000e+02,-8.407967090606689453e-01
4.825898437500000000e+02,-7.393086552619934082e-01
4.851914062500000000e+02,-6.352930665016174316e-01
4.877929687500000000e+02,-5.291078686714172363e-01
4.903945312500000000e+02,-4.211346209049224854e-01
4.929960937500000000e+02,-3.117749691009521484e-01
4.955976562500000000e+02,-2.014461159706115723e-01
4.981992187500000000e+02,-9.037083387374877930e-02
5.008007812500000000e+02,2.061081305146217346e-02
5.034023437500000000e+02,1.312708705663681030e-01
5.060039062500000000e+02,2.411774694919586182e-01
5.086054687500000000e+02,3.499073982238769531e-01
5.112070312500000000e+02,4.570507109165191650e-01
5.138085937500000000e+02,5.622152090072631836e-01
5.164101562500000000e+02,6.650305986404418945e-01
5.190117187500000000e+02,7.651523351669311523e-01
5.216132812500000000e+02,8.624842762947082520e-01
5.242148437500000000e+02,9.563096761703491211e-01
5.268164062500000000e+02,1.046599626541137695e+00
5.294179687500000000e+02,1.133140444755554199e+00
5.320195312500000000e+02,1.215755462646484375e+00
5.346210937500000000e+02,1.294305562973022461e+00
5.372226562500000000e+02,1.368689179420471191e+00
5.398242187500000000e+02,1.438841462135314941e+00
5.424257812500000000e+02,1.504733562469482422e+00
5.450273437500000000e+02,1.566370368003845215e+00
5.476289062500000000e+02,1.624023795127868652e+00
5.502304687500000000e+02,1.677298426628112793e+00
5.528320312500000000e+02,1.726523160934448242e+00
5.554335937500000000e+02,1.771816253662109375e+00
5.580351562500000000e+02,1.813317060470581055e+00
5.606367187500000000e+02,1.851182699203491211e+00
5.632382812500000000e+02,1.885585188865661621e+00
5.658398437500000000e+02,1.916707515716552734e+00
5.684414062500000000e+02,1.944741606712341309e+00
5.710429687500000000e+02,1.969884157180786133e+00
5.736445312500000000e+02,1.992334961891174316e+00
5.762460937500000000e+02,2.012542724609375000e+00
5.788476562500000000e+02,2.030212163925170898e+00
5.814492187500000000e+02,2.045786619186401367e+00
5.840507812500000000e+02,2.059453248977661133e+00
5.866523437500000000e+02,2.071391820907592773e+00
5.892539062500000000e+02,2.081773757934570312e+00
5.918554687500000000e+02,2.090760231018066406e+00
5.944570312500000000e+02,2.098503112792968750e+00
5.970585937500000000e+02,2.105142593383789062e+00
5.996601562500000000e+02,2.110808849334716797e+00
6.022617187500000000e+02,2.115620613098144531e+00
6.048632812500000000e+02,2.119686126708984375e+00
6.074648437500000000e+02,2.123102903366088867e+00
6.100664062500000000e+02,2.126226663589477539e+00
6.126679687500000000e+02,2.128609180450439453e+00
6.152695312500000000e+02,2.130584478378295898e+00
6.178710937500000000e+02,2.132214069366455078e+00
6.204726562500000000e+02,2.133550882339477539e+00
6.230742187500000000e+02,2.134641647338867188e+00
6.256757812500000000e+02,2.135526180267333984e+00
6.282773437500000000e+02,2.136239290237426758e+00
6.308789062500000000e+02,2.136810064315795898e+00
6.334804687500000000e+02,2.137263059616088867e+00
6.360820312500000000e+02,2.137619495391845703e+00
6.386835937500000000e+02,2.137896776199340820e+00
6.412851562500000000e+02,2.138108968734741211e+00
6.438867187500000000e+02,2.138268232345581055e+00
6.464882812500000000e+02,2.138668537139892578e+00
6.490898437500000000e+02,2.138757228851318359e+00
6.516914062500000000e+02,2.138822555541992188e+00
6.542929687500000000e+02,2.138869762420654297e+00
6.568945312500000000e+02,2.138902664184570312e+00
6.594960937500000000e+02,2.138924598693847656e+00
6.620976562500000000e+02,2.138937950134277344e+00
6.646992187500000000e+02,2.138944387435913086e+00
