3.473085937500000000e+02,-2.220449736341834068e-03
3.499101562500000000e+02,-2.918508136644959450e-03
3.525117187500000000e+02,-3.929201979190111160e-03
3.551132812500000000e+02,-5.038703326135873795e-03
3.577148437500000000e+02,-6.547365803271532059e-03
3.603164062500000000e+02,-8.267088793218135834e-03
3.629179687500000000e+02,-1.052049919962882996e-02
3.655195312500000000e+02,-1.311717927455902100e-02
3.681210937500000000e+02,-1.507869176566600800e-02
3.707226562500000000e+02,-2.030337415635585785e-02
3.733242187500000000e+02,-2.496664412319660187e-02
3.759257812500000000e+02,-2.923269756138324738e-02
3.785273437500000000e+02,-3.593851625919342041e-02
3.811289062500000000e+02,-4.540866985917091370e-02
3.837304687500000000e+02,-5.486781522631645203e-02
3.863320312500000000e+02,-6.448503583669662476e-02
3.889335937500000000e+02,-7.910610735416412354e-02
3.915351562500000000e+02,-9.422761201858520508e-02
3.941367187500000000e+02,-1.101322919130325317e-01
3.967382812500000000e+02,-1.303287744522094727e-01
3.993398437500000000e+02,-1.552189588546752930e-01
4.019414062500000000e+02,-1.815579235553741455e-01
4.045429687500000000e+02,-2.096783071756362915e-01
4.071445312500000000e+02,-2.434089332818984985e-01
4.097460937500000000e+02,-2.812024354934692383e-01
4.123476562500000000e+02,-3.252939581871032715e-01
4.149492187500000000e+02,-3.721220791339874268e-01
4.175507812500000000e+02,-4.219201505184173584e-01
4.201523437500000000e+02,-4.787068367004394531e-01
4.227539062500000000e+02,-5.406825542449951172e-01
4.253554687500000000e+02,-6.100658774375915527e-01
4.279570312500000000e+02,-6.827837824821472168e-01
4.305585937500000000e+02,-7.588461637496948242e-01
4.331601562500000000e+02,-8.423044085502624512e-01
4.357617187500000000e+02,-9.308857917785644531e-01
4.383632812500000000e+02,-1.024358034133911133e+00
4.409648437500000000e+02,-1.124683618545532227e+00
4.435664062500000000e+02,-1.227014899253845215e+00
4.461679687500000000e+02,-1.330852985382080078e+00
4.487695312500000000e+02,-1.440064311027526855e+00
4.513710937500000000e+02,-1.551724553108215332e+00
4.539726562500000000e+02,-1.665095806121826172e+00
4.565742187500000000e+02,-1.781791567802429199e+00
4.591757812500000000e+02,-1.896161913871765137e+00
4.617773437500000000e+02,-2.007312059402465820e+00
4.643789062500000000e+02,-2.119045019149780273e+00
4.669804687500000000e+02,-2.227914810180664062e+00
4.695820312500000000e+02,-2.332911729812622070e+00
4.721835937500000000e+02,-2.433027029037475586e+00
4.747851562500000000e+02,-2.527267217636108398e+00
4.773867187500000000e+02,-2.617323875427246094e+00
4.799882812500000000e+02,-2.697146892547607422e+00
4.825898437500000000e+02,-2.765836715698242188e+00
4.851914062500000000e+02,-2.827759504318237305e+00
4.877929687500000000e+02,-2.879654169082641602e+00
4.903945312500000000e+02,-2.920950412750244141e+00
4.929960937500000000e+02,-2.951190710067749023e+00
4.955976562500000000e+02,-2.972796201705932617e+00
4.981992187500000000e+02,-2.980106592178344727e+00
5.008007812500000000e+02,-2.973084926605224609e+00
5.034023437500000000e+02,-2.957227945327758789e+00
5.060039062500000000e+02,-2.929937124252319336e+00
5.086054687500000000e+02,-2.891526937484741211e+00
5.112070312500000000e+02,-2.842434644699096680e+00
5.138085937500000000e+02,-2.783209323883056641e+00
5.164101562500000000e+02,-2.714504480361938477e+00
5.190117187500000000e+02,-2.640000343322753906e+00
5.216132812500000000e+02,-2.554729223251342773e+00
5.242148437500000000e+02,-2.459606647491455078e+00
5.268164062500000000e+02,-2.361359357833862305e+00
5.294179687500000000e+02,-2.258016109466552734e+00
5.320195312500000000e+02,-2.150573968887329102e+00
5.346210937500000000e+02,-2.040034770965576172e+00
5.372226562500000000e+02,-1.927387714385986328e+00
5.398242187500000000e+02,-1.813597559928894043e+00
5.424257812500000000e+02,-1.699590563774108887e+00
5.450273437500000000e+02,-1.589365124702453613e+00
5.476289062500000000e+02,-1.477579236030578613e+00
5.502304687500000000e+02,-1.364992141723632812e+00
5.528320312500000000e+02,-1.258431553840637207e+00
5.554335937500000000e+02,-1.155365228652954102e+00
5.580351562500000000e+02,-1.056303501129150391e+00
5.606367187500000000e+02,-9.616711139678955078e-01
5.632382812500000000e+02,-8.718077540397644043e-01
5.658398437500000000e+02,-7.869695425033569336e-01
5.684414062500000000e+02,-7.073324918746948242e-01
5.710429687500000000e+02,-6.329970359802246094e-01
5.736445312500000000e+02,-5.673090219497680664e-01
5.762460937500000000e+02,-5.036785006523132324e-01
5.788476562500000000e+02,-4.420305788516998291e-01
5.814492187500000000e+02,-3.887811303138732910e-01
5.840507812500000000e+02,-3.404209911823272705e-01
5.866523437500000000e+02,-2.967341840267181396e-01
5.892539062500000000e+02,-2.574769854545593262e-01
5.918554687500000000e+02,-2.223847508430480957e-01
5.944570312500000000e+02,-1.911785602569580078e-01
5.970585937500000000e+02,-1.635711193084716797e-01
5.996601562500000000e+02,-1.392722576856613159e-01
6.022617187500000000e+02,-1.179935783147811890e-01
6.048632812500000000e+02,-9.945260733366012573e-02
6.074648437500000000e+02,-8.693398535251617432e-02
6.100664062500000000e+02,-7.318237423896789551e-02
6.126679687500000000e+02,-5.791930481791496277e-02
6.152695312500000000e+02,-4.791174829006195068e-02
6.178710937500000000e+02,-3.942506387829780579e-02
6.204726562500000000e+02,-3.226498141884803772e-02
6.230742187500000000e+02,-2.625457756221294403e-02
6.256757812500000000e+02,-2.123410813510417938e-02
6.282773437500000000e+02,-1.706043258309364319e-02
6.308789062500000000e+02,-1.360626984387636185e-02
6.334804687500000000e+02,-1.075925864279270172e-02
6.360820312500000000e+02,-8.420907892286777496e-03
6.386835937500000000e+02,-6.505456753075122833e-03
6.412851562500000000e+02,-4.938704427331686020e-03
6.438867187500000000e+02,-7.436666637659072876e-03
6.464882812500000000e+02,-6.497230846434831619e-03
6.490898437500000000e+02,-2.046325244009494781e-03
6.516914062500000000e+02,-1.495809643529355526e-03
6.542929687500000000e+02,-1.065302989445626736e-03
6.568945312500000000e+02,-7.294530514627695084e-04
6.594960937500000000e+02,-4.674242518376559019e-04
6.620976562500000000e+02,-2.621888706926256418e-04
6.646992187500000000e+02,1.678617263678461313e-04
